COD_CLIENTE;CANAL_VENDA;COD_CUPOM;DATA_VENDA;IMPOSTO_VENDA;QUANTIDADE_VENDA;VALOR_VENDA;AVALIACAO_ATENDIMENTO;ANO_MES;NPS_TIPO
40267056;1000;04 0030000299535103;01/02/2025;20,7;1;114,99;8;2025-02;Neutro
39292826;3000;04 02020000842961;13/02/2025;0,45;2;4,83;7;2025-02;Neutro
39717912;3000;04 01410001409711;10/01/2025;17,78;1;192,28;6;2025-01;Detrator
39260922;1000;04 0209000077420102;12/04/2025;8,55;1;29,99;6;2025-04;Detrator
39790303;1000;04 0203000015854104;06/01/2025;3,35;4;13,56;4;2025-01;Detrator
39358423;1000;04 0106000172058101;23/01/2025;3,23;1;12,6;7;2025-01;Neutro
39498404;3000;04 00320001702891;22/04/2025;10,14;1;39,61;3;2025-04;Detrator
39753732;1000;04 0236000034298102;02/01/2025;2,01;1;6,39;6;2025-01;Detrator
39149880;1000;04 0226000051506106;30/03/2025;3,66;1;39,6;3;2025-03;Detrator
40050105;2000;04 00140061707241;24/03/2025;28,11;1;180,17;6;2025-03;Detrator
39887483;1000;04 0062000158557101;23/04/2025;31,5;1;114,99;4;2025-04;Detrator
39644110;1000;04 0095000086302103;21/04/2025;17,91;1;69,99;1;2025-04;Detrator
40381996;3000;04 01960001937261;30/01/2025;35,42;1;172,79;9;2025-01;Promotor
40423735;1000;04 0281000000743104;04/03/2025;21,7;1;87,99;1;2025-03;Detrator
39768876;3000;04 01500000957501;03/01/2025;27,1;11;98,89;7;2025-01;Neutro
32059745;1000;04 0132000032536101;28/04/2025;0,7;1;2,81;4;2025-04;Detrator
40247735;4300;04 01380001016121;16/02/2025;3,24;1;10,75;9;2025-02;Promotor
39747250;1000;04 0250000018995105;20/01/2025;3,33;1;35,99;1;2025-01;Detrator
40016213;3000;04 00050000959301;11/01/2025;36,69;1;203,84;6;2025-01;Detrator
39790303;1000;04 0203000010737102;31/03/2025;4,93;1;19,99;2;2025-03;Detrator
40112698;2000;04 00140059569931;11/01/2025;35,19;1;137,52;4;2025-01;Detrator
39688550;1000;04 0147000027417105;18/03/2025;0;1;6,99;7;2025-03;Neutro
39962915;2000;04 00140061480541;15/03/2025;2,84;1;14,16;4;2025-03;Detrator
39351740;1000;04 0005000206048103;21/03/2025;18,93;1;73,99;10;2025-03;Promotor
40426094;3000;04 02440000272361;13/02/2025;1,33;1;14,45;9;2025-02;Promotor
40553703;4100;04 02510000242091;06/03/2025;26,02;1;105,89;6;2025-03;Detrator
40146071;3000;04 01470000321361;24/04/2025;0,67;1;7,19;10;2025-04;Promotor
39618232;3000;04 01480001084071;08/01/2025;27,45;1;296,68;7;2025-01;Neutro
39655845;1000;04 0031000327316105;07/02/2025;10,73;2;41,98;3;2025-02;Detrator
39754999;4300;04 01100002058721;19/01/2025;26,49;2;65,88;3;2025-01;Detrator
39692013;1000;04 0081000040473102;17/01/2025;0,62;1;2,49;8;2025-01;Neutro
39224669;1000;04 0096000067412107;12/04/2025;0,88;1;3,15;6;2025-04;Detrator
40238315;1000;04 0070000186851102;08/02/2025;3,83;1;18,99;2;2025-02;Detrator
39962915;1000;04 0089000028169103;18/01/2025;0,73;1;2,99;8;2025-01;Neutro
39995682;1000;04 0180000061968105;27/02/2025;2,47;1;8,99;4;2025-02;Detrator
38126208;1000;04 0242000037480101;27/02/2025;4,04;1;14,99;2;2025-02;Detrator
39770882;1000;04 0180000061319105;21/02/2025;1,95;1;20,99;2;2025-02;Detrator
40267281;3000;04 02190000089091;07/04/2025;21,59;1;233,41;9;2025-04;Promotor
39762608;1000;04 0109000115022102;27/01/2025;0,37;1;3,99;9;2025-01;Promotor
40132828;2000;04 00140060093331;28/01/2025;9,38;1;26,66;6;2025-01;Detrator
40356997;3000;04 01530000883571;19/01/2025;2,46;1;8,99;7;2025-01;Neutro
39526311;3000;04 01390001260251;07/04/2025;2,67;1;28,79;8;2025-04;Neutro
39186634;1000;04 0055000511813103;04/04/2025;8,95;1;34,99;5;2025-04;Detrator
39257672;1000;04 0114000022652106;02/03/2025;1,75;1;18,9;2;2025-03;Detrator
39278179;1000;04 0096000161064103;26/03/2025;5,45;1;19,59;2;2025-03;Detrator
40158540;4100;04 02460001211211;26/02/2025;10,11;1;45,26;1;2025-02;Detrator
39930599;1000;04 0183000049626104;03/01/2025;2,81;1;10,99;10;2025-01;Promotor
38637337;1000;04 0124000177921104;08/01/2025;3,06;1;16,99;7;2025-01;Neutro
40083571;1000;04 01030000057754;13/03/2025;-12,8;-1;-51,89;6;2025-03;Detrator
44004867;1000;04 0198000037063104;29/04/2025;1,06;1;3,99;5;2025-04;Detrator
39262943;3000;04 02630000503521;03/03/2025;2,12;8;22,96;5;2025-03;Detrator
39341731;1000;04 0270000000375202;27/04/2025;12,24;1;67,99;2;2025-04;Detrator
40151656;4600;04 02720000126341;11/04/2025;-76,31;-2;-273,98;5;2025-04;Detrator
39769841;4100;04 00940001580981;21/01/2025;36,48;2;116,88;10;2025-01;Promotor
40360035;3000;04 02800000192521;10/02/2025;7,75;2;83,78;4;2025-02;Detrator
40434230;1000;04 0177000062821101;16/02/2025;4,86;1;18,99;5;2025-02;Detrator
39498435;1000;04 0143000077202103;21/01/2025;75,76;1;271,99;1;2025-01;Detrator
40403375;3000;04 01750000480351;11/04/2025;11,46;2;44,77;3;2025-04;Detrator
40406765;3000;04 00570001038991;08/02/2025;12,66;1;136,79;5;2025-02;Detrator
37811248;1000;04 0085000254575101;11/01/2025;15,35;1;59,99;3;2025-01;Detrator
39565324;1000;04 01030000058274;07/04/2025;-33,32;-1;-134,99;5;2025-04;Detrator
39199720;1000;04 0067000385407101;17/01/2025;5,12;1;19,99;3;2025-01;Detrator
39224669;1000;04 0096000159248103;24/01/2025;10,53;1;37,8;7;2025-01;Neutro
38338319;1000;04 0246000016294101;08/02/2025;18,04;1;194,99;3;2025-02;Detrator
40400890;3000;04 00580000965301;05/02/2025;22,38;1;241,96;5;2025-02;Detrator
40358675;1000;04 0060000452925103;30/03/2025;8,7;1;33,99;9;2025-03;Promotor
39796456;1000;04 0075000532004103;28/04/2025;40,92;2;159,98;6;2025-04;Detrator
40242277;1000;04 0210000050320105;13/03/2025;3,5;2;37,98;1;2025-03;Detrator
40114970;1000;04 0171000011522104;05/04/2025;6,91;1;27,99;5;2025-04;Detrator
39621324;1000;04 0210000029071101;05/03/2025;11,23;1;121,5;1;2025-03;Detrator
39411619;1000;04 0232000032644101;19/01/2025;1,33;1;5,4;10;2025-01;Promotor
39900727;1000;04 0148000045773104;11/01/2025;0,5;1;1,99;7;2025-01;Neutro
39293464;1000;04 0095000088424104;20/02/2025;6,13;1;23,99;5;2025-02;Detrator
39919842;1000;04 0258000076249101;09/03/2025;1,29;1;13,92;9;2025-03;Promotor
61017485;1000;04 0078000046670104;16/04/2025;1,73;1;18,74;2;2025-04;Detrator
40351580;1000;04 0146000134493102;08/04/2025;39,03;1;421,99;3;2025-04;Detrator
40369853;1000;04 0042000155176103;24/01/2025;13,14;1;72,99;10;2025-01;Promotor
40444962;1000;04 0109000118559104;20/02/2025;3,83;1;14,99;4;2025-02;Detrator
39623568;3000;04 00980000956061;06/02/2025;15,41;1;166,63;9;2025-02;Promotor
39191468;1000;04 0004000441548103;11/01/2025;23,87;1;257,99;3;2025-01;Detrator
39410992;2001;04 00140059943571;23/01/2025;10,2;1;38,69;7;2025-01;Neutro
39534658;1000;04 0234000028122103;27/03/2025;2,13;1;22,99;10;2025-03;Promotor
31773997;3000;04 01130001860581;18/01/2025;39,3;1;424,92;1;2025-01;Detrator
40392007;1000;04 0068000460591104;28/04/2025;4,6;1;17,99;5;2025-04;Detrator
39588469;3000;04 02470000668271;07/04/2025;27,01;3;105,57;1;2025-04;Detrator
40400582;2000;04 00140060407521;06/02/2025;46,91;1;140,89;7;2025-02;Neutro
39627960;1000;04 0257000011319102;07/03/2025;3,82;2;13,98;10;2025-03;Promotor
39537627;1000;04 0031000322320106;30/03/2025;3,8;1;41,02;7;2025-03;Neutro
39478311;4300;04 02020000782251;10/01/2025;25,57;1;177,3;8;2025-01;Neutro
39247456;1000;04 0068000440473104;11/01/2025;3,07;1;11,99;7;2025-01;Neutro
39679158;4100;04 00920001343991;05/03/2025;12,03;1;130,03;9;2025-03;Promotor
39498404;1000;04 0032000412027102;17/04/2025;2,66;2;28,8;1;2025-04;Detrator
39407365;4300;04 02390000794651;18/03/2025;10,06;1;59,02;5;2025-03;Detrator
40425138;1000;04 0080000093678101;22/03/2025;40,65;1;164,7;8;2025-03;Neutro
33261485;1000;04 0092000029403A;29/04/2025;7,21;1;77,9;8;2025-04;Neutro
40275377;2001;04 00140060048601;27/01/2025;11,91;1;32,39;2;2025-01;Detrator
40400466;1000;04 0040000155870109;29/03/2025;5,12;1;19,99;1;2025-03;Detrator
39873639;3000;04 01790000122731;28/03/2025;0,8;3;8,69;5;2025-03;Detrator
39615731;1000;04 0267000029462101;15/02/2025;1,86;1;10,9;5;2025-02;Detrator
40132828;1000;04 0051000443591104;10/02/2025;4,62;1;49,99;6;2025-02;Detrator
39563644;7300;04 70020002165521;07/01/2025;5,67;1;18,2;8;2025-01;Neutro
39584025;1000;04 0167000069939101;03/01/2025;7,48;1;43,99;1;2025-01;Detrator
39688550;4300;04 01470000319541;22/04/2025;3,66;3;23,97;5;2025-04;Detrator
39149880;4600;04 02260000800811;17/02/2025;13,58;1;146,87;2;2025-02;Detrator
40558330;3000;04 01140003742111;06/03/2025;6,81;1;22,49;2;2025-03;Detrator
39257232;1000;04 0104000042493105;20/04/2025;36,02;2;145,98;2;2025-04;Detrator
39591638;4300;04 01950000703381;07/02/2025;38,28;1;136,16;4;2025-02;Detrator
32059745;1000;04 0132000027683101;17/02/2025;31,54;1;127,8;3;2025-02;Detrator
40579277;4401;04 02260000891811;12/04/2025;3,06;2;16,18;1;2025-04;Detrator
40043749;1000;04 0069000396737103;13/01/2025;1,28;1;4,99;2;2025-01;Detrator
40410445;3000;04 02230000161221;08/02/2025;4,74;2;51,28;3;2025-02;Detrator
40245768;1000;04 0154000129568102;19/04/2025;0;5;59,95;10;2025-04;Promotor
40406362;1000;04 0192000003303A;19/03/2025;8,33;1;90;2;2025-03;Detrator
38934283;4300;04 01050002082591;29/03/2025;2,77;1;29,98;10;2025-03;Promotor
40383720;4100;04 01130001878121;30/01/2025;4,87;1;18,08;9;2025-01;Promotor
39224669;3000;04 00960006301411;06/04/2025;6,27;1;22,49;7;2025-04;Neutro
38838082;4600;04 02170002254941;07/01/2025;20,46;1;79,99;2;2025-01;Detrator
40336888;1000;04 00500000171834;26/01/2025;-8,64;-1;-34,99;1;2025-01;Detrator
39864063;4300;04 01400000949551;13/02/2025;15,93;1;83,91;7;2025-02;Neutro
39343770;1000;04 0210000049795105;05/03/2025;16,44;1;59,99;9;2025-03;Promotor
39923878;1000;04 0080000087424101;01/02/2025;71,06;2;288;2;2025-02;Detrator
38095156;4600;04 02660000409191;27/02/2025;5,12;1;20,79;1;2025-02;Detrator
40306079;1000;04 0114000198273103;03/01/2025;11,12;1;41,99;5;2025-01;Detrator
40238574;1000;04 0012000404318106;15/01/2025;35,47;1;138,6;7;2025-01;Neutro
40150753;1000;04 0205000047879103;23/04/2025;8,64;1;30,99;7;2025-04;Neutro
39280791;1000;04 0052000071532A;04/01/2025;4,89;1;53,91;4;2025-01;Detrator
39623994;1000;04 0272000021911102;07/03/2025;4,16;1;13,99;1;2025-03;Detrator
39471715;4300;04 00610004492171;22/03/2025;16,94;1;61,79;9;2025-03;Promotor
39768688;1000;04 0042000160624103;01/03/2025;0,77;1;2,99;8;2025-03;Neutro
40267056;1000;04 0231000175546101;18/01/2025;0,72;3;7,92;4;2025-01;Detrator
36537956;1000;04 0075000011359105;13/04/2025;1,53;1;5,99;9;2025-04;Promotor
33126547;1000;04 0098000264834101;13/04/2025;3,44;3;13,47;9;2025-04;Promotor
39919351;3000;04 02100001886021;09/04/2025;2,1;1;7,19;8;2025-04;Neutro
40453476;4100;04 00500002834651;28/02/2025;2,74;1;29,67;10;2025-02;Promotor
39121854;1000;04 0200000044596103;19/03/2025;13,46;1;79,2;6;2025-03;Detrator
36266943;4300;04 00600001887671;07/04/2025;28,4;1;185,79;5;2025-04;Detrator
40557797;1000;04 02490000027714;22/03/2025;-18,83;-1;-60,3;8;2025-03;Neutro
39900727;1000;04 0148000089444101;29/04/2025;5,42;2;21,98;4;2025-04;Detrator
40184885;4300;04 01890000377051;27/04/2025;18,39;1;31,39;1;2025-04;Detrator
39858264;3000;04 01630000890871;01/02/2025;4,43;1;17,35;1;2025-02;Detrator
40279591;1000;04 0147000024363105;15/02/2025;1,02;1;10,99;5;2025-02;Detrator
39239090;1000;04 0244000021928103;03/01/2025;5,11;1;19,99;3;2025-01;Detrator
38728323;3000;04 01320000181791;10/03/2025;31,77;1;186,86;5;2025-03;Detrator
40451217;1000;04 0211000025387101;22/02/2025;13,81;1;53,99;1;2025-02;Detrator
39623994;1000;04 0272000024144102;03/04/2025;4,46;1;14,99;8;2025-04;Neutro
39351005;4300;04 02500000965291;13/03/2025;27,17;1;141,8;2;2025-03;Detrator
40111806;3000;04 01840001337941;16/04/2025;2,96;2;31,98;2;2025-04;Detrator
39339874;3000;04 02080001065611;24/02/2025;50,62;1;547,19;2;2025-02;Detrator
39500566;1000;04 0140000112133102;21/04/2025;2,03;1;21,99;10;2025-04;Promotor
40185485;4100;04 02010000895681;22/01/2025;15,64;1;169,11;9;2025-01;Promotor
38928474;3000;04 01440002096051;15/03/2025;12,9;1;139,49;8;2025-03;Neutro
39623222;1000;04 0280000030072102;03/01/2025;0,76;1;4,49;7;2025-01;Neutro
39152124;3000;04 01390001263461;09/04/2025;41,92;1;152,99;8;2025-04;Neutro
39627960;1000;04 0257000039722101;04/04/2025;15,36;1;165,99;4;2025-04;Detrator
40441578;4300;04 01800001493511;18/02/2025;6,66;1;28,78;3;2025-02;Detrator
39329590;1000;04 0270000012961102;06/03/2025;0,5;2;5,38;9;2025-03;Promotor
40351299;3000;04 02510000207771;18/01/2025;18,47;2;102,58;1;2025-01;Detrator
39520164;4300;04 01650001487151;17/04/2025;14,53;1;35,79;4;2025-04;Detrator
39962915;1000;04 0089000028169103;18/01/2025;1,61;1;6,49;8;2025-01;Neutro
39885393;1000;04 0178000161673101;28/01/2025;27,36;1;151,99;8;2025-01;Neutro
40224736;1000;04 0028000551587106;28/03/2025;0,73;3;7,89;9;2025-03;Promotor
40447036;1000;04 0160000018645101;08/03/2025;2,55;1;9,99;2;2025-03;Detrator
40000978;1000;04 0232000015385103;07/03/2025;12,33;1;49,99;5;2025-03;Detrator
39085275;4600;04 01490000669781;22/01/2025;18,96;1;204,99;7;2025-01;Neutro
39802663;1000;04 0277000004508102;29/01/2025;8,32;1;89,99;5;2025-01;Detrator
40215486;3000;04 00120002163301;06/01/2025;7,67;1;29,99;1;2025-01;Detrator
32059745;1000;04 0132000032536101;28/04/2025;8,29;12;33,6;8;2025-04;Neutro
39036539;1000;04 0266000028408101;23/03/2025;1,46;2;5,93;2;2025-03;Detrator
39953463;3000;04 01230001521061;19/01/2025;2,77;1;29,99;8;2025-01;Neutro
40512454;2000;04 00140061123271;04/03/2025;53,72;1;163,31;8;2025-03;Neutro
61017101;1000;04 0102000108545103;12/03/2025;0,28;1;3,06;1;2025-03;Detrator
39292826;4401;04 02020000941441;05/04/2025;33,26;1;175,41;4;2025-04;Detrator
40238574;1000;04 0012000306285202;27/01/2025;1,41;1;15,3;9;2025-01;Promotor
39565937;3000;04 02260000804051;19/02/2025;12,16;1;131,39;9;2025-02;Promotor
39790303;1000;04 0203000011241103;18/01/2025;6,17;1;24,99;6;2025-01;Detrator
40572494;1000;04 0167000070703103;20/03/2025;2,21;1;8,99;4;2025-03;Detrator
40000691;1000;04 0210000026548101;02/01/2025;0,37;1;3,99;2;2025-01;Detrator
39753732;1000;04 0236000034298102;02/01/2025;21,23;1;229,5;2;2025-01;Detrator
39930599;3000;04 01830000792911;31/01/2025;12,85;1;138,9;7;2025-01;Neutro
39900727;1000;04 0148000053374103;30/01/2025;0,98;1;3,99;7;2025-01;Neutro
39425415;3000;04 02130001166281;16/03/2025;9,36;1;46,79;9;2025-03;Promotor
38677298;4401;04 00660002250521;05/04/2025;28,31;1;121,59;3;2025-04;Detrator
40422373;1000;04 0212000003724104;07/03/2025;10,07;2;39,38;10;2025-03;Promotor
39613074;3000;04 00770003159491;19/02/2025;10,26;1;53,99;7;2025-02;Neutro
40026909;1000;04 0011000182418106;18/02/2025;31,73;1;123,99;6;2025-02;Detrator
39960759;1000;04 0155000032094102;18/01/2025;16,15;1;174,6;3;2025-01;Detrator
40211209;1000;04 0097000096647101;13/03/2025;2,96;1;31,99;6;2025-03;Detrator
40356624;1000;04 0238000021779101;28/04/2025;5,75;1;22,5;8;2025-04;Neutro
39038819;1000;04 0210000035656102;22/02/2025;9,59;1;34,99;6;2025-02;Detrator
39211811;1000;04 0041000366159103;23/01/2025;0;1;2,91;2;2025-01;Detrator
39765225;3000;04 00560002950711;03/02/2025;23,68;1;95,99;1;2025-02;Detrator
40398378;3000;04 02280000602731;04/02/2025;-29,76;-1;-120,59;7;2025-02;Neutro
39953463;1000;04 0196000065111103;17/04/2025;2,22;1;23,99;4;2025-04;Detrator
37989109;3000;04 02180000433691;16/04/2025;17,78;1;192,29;4;2025-04;Detrator
39407089;2000;04 00140062675371;29/04/2025;15,43;2;60,27;3;2025-04;Detrator
39223277;1000;04 0122000014451A;22/03/2025;2,68;1;28,9;7;2025-03;Neutro
40112698;4500;04 01770001696551;10/03/2025;4,6;1;17,99;3;2025-03;Detrator
39490451;1000;04 0104000131807104;05/04/2025;0,43;1;4,66;2;2025-04;Detrator
39763574;3000;04 01440001997341;20/01/2025;12,48;1;134,91;7;2025-01;Neutro
40016153;1000;04 0150000106743102;26/04/2025;0,69;1;7,47;9;2025-04;Promotor
39409046;1000;04 0172000022983102;20/03/2025;0;1;11,99;5;2025-03;Detrator
39864063;4300;04 01400000996001;27/03/2025;1,59;1;10,24;1;2025-03;Detrator
39398107;1000;04 0202000015138106;30/01/2025;23,84;1;89,99;4;2025-01;Detrator
39407089;2001;04 00140060101011;28/01/2025;103,24;15;403,5;2;2025-01;Detrator
39866834;1000;04 0043000180091102;13/02/2025;2,22;2;23,98;6;2025-02;Detrator
38766786;1000;04 0138000174789101;13/01/2025;2,81;1;10,99;3;2025-01;Detrator
40221159;1000;04 0033000041955105;20/01/2025;0,85;1;4,49;9;2025-01;Promotor
40224985;1000;04 0093000202027101;17/03/2025;1,84;1;7,2;10;2025-03;Promotor
39280791;1000;04 0052000072684A;15/02/2025;0,91;1;10;1;2025-02;Detrator
39198138;4300;04 01540003732271;31/03/2025;4,28;1;12,26;5;2025-03;Detrator
39244927;1000;04 0010000132414A;11/04/2025;10,22;1;110,5;3;2025-04;Detrator
39516089;1000;04 0252000013432104;25/03/2025;11,32;1;41,99;6;2025-03;Detrator
39910630;1000;04 0255000012353102;05/04/2025;2,2;1;7,99;10;2025-04;Promotor
40298322;4100;04 00940001636861;30/03/2025;10,88;2;47,88;7;2025-03;Neutro
40558330;3000;04 01140003742111;06/03/2025;5,64;1;29,69;2;2025-03;Detrator
40484583;3000;04 01460002653661;09/01/2025;9,09;4;33,16;7;2025-01;Neutro
40363099;4300;04 01120001593061;22/01/2025;23,22;1;181,3;10;2025-01;Promotor
40426094;3000;04 02440000272361;13/02/2025;33,44;1;361,58;10;2025-02;Promotor
39247456;1000;04 0068000270011103;06/04/2025;15,35;1;59,99;9;2025-04;Promotor
39187529;1000;04 0120000109182104;27/03/2025;2,13;1;22,99;6;2025-03;Detrator
36609978;2000;04 00140062459501;22/04/2025;17,28;1;19,89;2;2025-04;Detrator
39473630;4401;04 02610000299241;02/02/2025;80,48;5;314,55;2;2025-02;Detrator
39241278;1000;04 0202000028269104;29/01/2025;23,59;1;254,99;6;2025-01;Detrator
39138363;1000;04 0183000058738104;22/03/2025;16;1;172,99;4;2025-03;Detrator
40334780;1000;04 0088000099502103;12/01/2025;20,88;1;74,99;6;2025-01;Detrator
39478311;4300;04 02020000939631;04/04/2025;12,59;1;47,71;8;2025-04;Neutro
39441475;3000;04 02170002244441;03/01/2025;7,14;1;27,89;10;2025-01;Promotor
39902632;1000;04 0007000380062102;12/04/2025;2,04;1;7,99;7;2025-04;Neutro
39516966;1000;04 0138000187592101;05/04/2025;2,77;1;10,8;5;2025-04;Detrator
39507912;3000;04 00880003985631;01/03/2025;20,86;1;74,89;6;2025-03;Detrator
36080718;3000;04 00970001285381;08/04/2025;26,57;1;98,59;8;2025-04;Neutro
39407365;4300;04 01090003171091;12/02/2025;21,9;1;65,59;9;2025-02;Promotor
39507912;3000;04 00880003921991;06/02/2025;11,14;1;39,99;7;2025-02;Neutro
40358675;1000;04 0060000449188103;08/03/2025;11,1;4;119,96;8;2025-03;Neutro
40247735;4100;04 01380001076381;09/04/2025;10,15;1;60,76;6;2025-04;Detrator
36044764;1000;04 0146000099173105;24/04/2025;0,66;2;7,18;1;2025-04;Detrator
39297711;1000;04 0230000014799102;18/03/2025;1,2;1;12,99;9;2025-03;Promotor
40215486;3000;04 00120002163301;06/01/2025;16,63;1;64,99;2;2025-01;Detrator
40431569;1000;04 0237000049586101;15/02/2025;12,79;1;49,99;4;2025-02;Detrator
40422924;4300;04 01040002665951;12/02/2025;10,75;1;54,62;2;2025-02;Detrator
39667701;1000;04 0206000028604101;25/01/2025;1,64;2;6,58;4;2025-01;Detrator
39630950;4300;04 00310002569481;17/03/2025;63,02;2;195,88;7;2025-03;Neutro
40579249;4300;04 02550000386001;10/03/2025;36,03;1;188,89;2;2025-03;Detrator
39428740;1000;04 0270000012957102;06/03/2025;1,95;1;20,99;7;2025-03;Neutro
39253491;3000;04 01450000058571;09/03/2025;5,27;1;20,59;1;2025-03;Detrator
40043749;1000;04 0069000404487103;05/03/2025;0,92;1;3,59;2;2025-03;Detrator
39121032;1000;04 0061000128355103;10/03/2025;7,85;5;84,95;6;2025-03;Detrator
39753732;3000;04 00670003515251;12/03/2025;0,27;1;2,87;2;2025-03;Detrator
38376599;3000;04 02620000125381;21/04/2025;20,81;1;122,39;5;2025-04;Detrator
39623222;1000;04 0280000023320103;17/04/2025;0,74;2;7,98;2;2025-04;Detrator
39662890;4100;04 02630000519451;18/03/2025;9,75;2;38,1;1;2025-03;Detrator
39667755;4300;04 02000001584371;10/01/2025;2,56;1;22,83;6;2025-01;Detrator
39482412;1000;04 0197000054454101;15/01/2025;3,88;1;41,99;8;2025-01;Neutro
40600791;4400;04 00530004043661;31/03/2025;74,09;1;165,89;1;2025-03;Detrator
40400466;1000;04 0084000140734101;04/02/2025;7,67;1;29,99;10;2025-02;Promotor
40385022;3000;04 01360001004341;05/02/2025;4,19;1;16,99;4;2025-02;Detrator
39762608;1000;04 0109000115022102;27/01/2025;0;1;4,49;8;2025-01;Neutro
39667755;4300;04 02000001622291;30/01/2025;11;2;48,88;9;2025-01;Promotor
39121854;1000;04 0200000055057107;28/04/2025;5,92;1;21,6;10;2025-04;Promotor
39672714;1000;04 0267000030806101;06/03/2025;14,8;1;59,99;8;2025-03;Neutro
40422924;4100;04 01670001248861;30/03/2025;11,73;1;57,1;2;2025-03;Detrator
39224669;1000;04 0096000159248103;24/01/2025;0,82;1;2,91;9;2025-01;Promotor
39292826;3000;04 02020000774781;06/01/2025;14,37;1;155,41;9;2025-01;Promotor
40591600;4600;04 02040001456801;17/03/2025;4,16;1;44,99;3;2025-03;Detrator
39495301;1000;04 0147000020836105;12/01/2025;1,75;1;18,99;7;2025-01;Neutro
39224669;3000;04 00960006301411;06/04/2025;1,7;2;6,1;6;2025-04;Detrator
39307983;4600;04 00470000631131;24/01/2025;4,07;1;43,99;8;2025-01;Neutro
40428363;4500;04 00790002685421;30/03/2025;0;4;99,96;1;2025-03;Detrator
40302888;3000;04 01080005773761;25/01/2025;0,68;1;2,69;3;2025-01;Detrator
40267056;4600;04 00300001663591;28/04/2025;0,34;1;3,69;2;2025-04;Detrator
40503573;4300;04 00790002731861;25/04/2025;0;1;95,73;5;2025-04;Detrator
39946652;1000;04 0138000184781101;16/03/2025;1,64;2;6,38;2;2025-03;Detrator
39163638;1000;04 0140000124827101;08/01/2025;9,43;1;34,99;1;2025-01;Detrator
