COD_CLIENTE,DATA_CADASTRO,DATA_NASCIMENTO,CELULAR_VALIDO,E_MAIL_VALIDO,OPT_OUT,Idade,Faixa_Idade
40455704,2025-02-24,1983-06-04,Não,Sim,Não,42,41 a 50
39486207,2024-04-25,1994-05-03,Não,Sim,Não,31,31 a 40
40210786,2025-04-30,1998-04-22,Não,Sim,Sim,27,21 a 30
39260614,2025-03-27,1997-03-18,Não,Sim,Sim,28,21 a 30
40451773,2025-02-24,1984-06-10,Não,Sim,Não,41,41 a 50
39858264,2024-08-16,2005-03-14,Não,Sim,Não,20,<=20
40195517,2024-12-02,2001-02-27,Não,Sim,Não,24,21 a 30
39541440,2024-05-12,1979-08-14,Não,Sim,Sim,45,41 a 50
40369787,2025-01-24,1974-02-19,Não,Sim,Não,51,>=51
39888926,2024-10-28,1986-04-21,Não,Sim,Não,39,31 a 40
40016812,2024-10-08,1973-01-30,Não,Sim,Não,52,>=51
39717432,2024-07-15,1980-06-14,Não,Sim,Sim,45,41 a 50
39382446,2024-04-07,1998-05-15,Não,Sim,Não,27,21 a 30
40397541,2025-02-04,1996-07-16,Não,Sim,Não,28,21 a 30
39640131,2024-06-11,1987-03-18,Não,Sim,Não,38,31 a 40
39946518,2024-09-13,1968-09-16,Não,Sim,Não,56,>=51
39186618,2024-01-22,1986-09-24,Não,Sim,Não,38,31 a 40
39802010,2024-07-31,1980-11-07,Não,Sim,Não,44,41 a 50
39235765,2024-02-08,1996-04-10,Não,Sim,Sim,29,21 a 30
39416667,2024-04-03,2006-04-09,Não,Sim,Não,19,<=20
39780562,2024-07-24,1978-07-21,Não,Sim,Não,46,41 a 50
36472181,2025-04-11,1979-07-21,Não,Sim,Não,45,41 a 50
40082639,2024-10-30,1995-06-20,Não,Sim,Não,30,21 a 30
39362077,2024-04-02,1999-10-19,Não,Sim,Não,25,21 a 30
39146059,2024-01-11,1989-11-20,Não,Sim,Não,35,31 a 40
39572498,2024-05-22,1977-01-23,Não,Sim,Não,48,41 a 50
39936406,2024-09-10,1950-10-26,Não,Sim,Não,74,>=51
38786812,2024-07-31,2002-04-02,Não,Sim,Não,23,21 a 30
40154108,2024-11-19,1996-01-08,Não,Sim,Não,29,21 a 30
39757064,2024-07-16,1980-07-06,Não,Sim,Não,44,41 a 50
40211209,2024-12-03,1996-06-14,Não,Sim,Não,29,21 a 30
40039192,2025-02-17,1984-03-25,Não,Sim,Sim,41,41 a 50
39602487,2024-05-31,1997-01-24,Não,Sim,Não,28,21 a 30
39433715,2024-04-07,1986-07-13,Não,Sim,Não,38,31 a 40
39471628,2024-04-22,1996-08-01,Não,Sim,Não,28,21 a 30
36537956,2025-04-13,1995-10-16,Não,Sim,Sim,29,21 a 30
40244843,2024-12-14,1996-06-20,Não,Sim,Sim,29,21 a 30
37152457,2024-07-05,2001-04-12,Não,Sim,Não,24,21 a 30
39791553,2024-07-27,1975-01-02,Não,Sim,Não,50,41 a 50
38789151,2024-06-13,1985-06-10,Não,Sim,Sim,40,31 a 40
39398057,2024-03-27,1984-08-12,Não,Sim,Não,40,31 a 40
40203417,2025-04-29,1999-06-02,Não,Sim,Não,26,21 a 30
39430360,2024-04-06,1991-04-07,Não,Sim,Sim,34,31 a 40
40061722,2024-10-23,1997-07-30,Não,Sim,Não,27,21 a 30
40173449,2024-12-07,1975-12-04,Não,Sim,Não,49,41 a 50
39165507,2024-01-16,1973-01-10,Não,Sim,Não,52,>=51
40683947,2025-05-20,1986-04-12,Não,Sim,Não,39,31 a 40
39444722,2024-04-11,2004-04-30,Não,Sim,Não,21,21 a 30
39707741,2024-07-02,1987-07-15,Não,Sim,Não,37,31 a 40
40431644,2025-02-15,1998-10-05,Não,Sim,Não,26,21 a 30
39970694,2024-09-21,1993-01-18,Não,Sim,Sim,32,31 a 40
40612784,2025-03-18,1960-09-01,Não,Sim,Não,64,>=51
39449002,2024-04-12,1973-09-14,Não,Sim,Não,51,>=51
39519915,2024-05-07,1995-01-01,Não,Sim,Não,30,21 a 30
40673765,2025-05-16,1992-12-28,Não,Sim,Não,32,31 a 40
39808116,2024-08-01,1984-11-22,Não,Sim,Não,40,31 a 40
39695399,2024-06-29,1982-06-18,Não,Sim,Não,43,41 a 50
39452575,2024-04-13,1999-11-30,Não,Sim,Não,25,21 a 30
39220984,2024-02-02,2000-02-16,Não,Sim,Não,25,21 a 30
40616651,2025-03-20,1976-11-18,Não,Sim,Não,48,41 a 50
40104797,2024-12-12,1970-06-07,Não,Sim,Não,55,>=51
40165249,2024-11-23,1976-09-10,Não,Sim,Sim,48,41 a 50
35202228,2025-05-12,1992-12-29,Não,Sim,Sim,32,31 a 40
40050105,2024-11-19,1983-07-02,Não,Sim,Não,41,41 a 50
40661046,2025-05-12,1963-11-15,Não,Sim,Não,61,>=51
39262442,2024-02-14,2001-07-29,Não,Sim,Não,23,21 a 30
39286591,2024-02-21,1996-07-15,Não,Sim,Não,28,21 a 30
39542879,2024-05-13,1998-08-20,Não,Sim,Não,26,21 a 30
40067416,2024-10-25,2004-06-01,Não,Sim,Não,21,21 a 30
20499833,2024-08-06,1983-03-06,Não,Sim,Não,42,41 a 50
40381882,2025-01-29,1988-12-16,Não,Sim,Não,36,31 a 40
37268933,2024-12-13,1999-05-02,Não,Sim,Sim,26,21 a 30
40000978,2024-08-29,2004-01-23,Não,Sim,Não,21,21 a 30
39985006,2024-09-27,1984-11-10,Não,Sim,Não,40,31 a 40
39906265,2024-09-01,1982-08-13,Não,Sim,Não,42,41 a 50
40384979,2025-01-30,2001-05-13,Não,Sim,Não,24,21 a 30
39747635,2024-07-14,1990-05-14,Não,Sim,Não,35,31 a 40
40444855,2025-04-10,1985-10-17,Não,Sim,Não,39,31 a 40
37335586,2024-02-03,1984-09-16,Não,Sim,Não,40,31 a 40
39191834,2024-01-24,1978-06-29,Não,Sim,Não,47,41 a 50
39067669,2024-05-25,1999-05-09,Não,Sim,Não,26,21 a 30
39187529,2024-01-23,2000-10-06,Não,Sim,Não,24,21 a 30
40134797,2024-11-14,2003-12-28,Não,Sim,Não,21,21 a 30
37298759,2023-12-31,1983-05-26,Não,Sim,Não,42,41 a 50
39541477,2024-05-12,1967-10-07,Não,Sim,Não,57,>=51
40016662,2024-10-08,2001-04-28,Não,Sim,Não,24,21 a 30
39127888,2024-01-06,2000-05-07,Não,Sim,Não,25,21 a 30
39549408,2024-05-15,1989-03-28,Não,Sim,Sim,36,31 a 40
40015794,2024-10-08,1970-02-26,Não,Sim,Não,55,>=51
39780667,2024-07-24,1948-04-02,Não,Sim,Não,77,>=51
39444565,2024-04-11,1995-07-28,Não,Sim,Não,29,21 a 30
39466094,2024-04-18,1967-09-02,Não,Sim,Não,57,>=51
35178249,2025-05-04,1996-10-02,Não,Sim,Não,28,21 a 30
37344040,2024-09-29,1996-12-10,Não,Sim,Não,28,21 a 30
40120467,2024-11-15,1983-03-27,Não,Sim,Não,42,41 a 50
40080538,2024-12-12,1985-03-31,Não,Sim,Não,40,31 a 40
39351754,2024-03-12,1978-05-14,Não,Sim,Não,47,41 a 50
36671146,2025-04-21,1988-08-01,Não,Sim,Não,36,31 a 40
40365177,2025-01-22,2003-03-10,Não,Sim,Não,22,21 a 30
38698879,2024-10-30,1979-11-13,Não,Sim,Não,45,41 a 50
40514559,2024-03-20,1967-09-26,Não,Sim,Não,57,>=51
39565324,2024-05-19,1965-11-29,Não,Sim,Não,59,>=51
39147536,2024-01-11,1994-09-01,Não,Sim,Não,30,21 a 30
39416926,2024-08-22,1991-12-31,Não,Sim,Não,33,31 a 40
40598607,2025-03-13,1986-05-20,Não,Sim,Não,39,31 a 40
39782788,2024-07-24,1980-02-14,Não,Sim,Sim,45,41 a 50
39613154,2024-06-03,1976-09-16,Não,Sim,Não,48,41 a 50
40453284,2025-02-23,1993-08-24,Não,Sim,Não,31,31 a 40
40076236,2024-10-28,1971-10-21,Não,Sim,Sim,53,>=51
39185716,2024-01-22,1986-07-28,Não,Sim,Não,38,31 a 40
40643871,2025-05-05,1981-08-12,Não,Sim,Não,43,41 a 50
39558682,2024-06-07,2006-04-04,Não,Sim,Sim,19,<=20
39585517,2024-05-26,1988-11-30,Não,Sim,Não,36,31 a 40
39134521,2024-01-08,1954-04-25,Não,Sim,Não,71,>=51
39925720,2024-10-31,1999-05-09,Não,Sim,Não,26,21 a 30
39748056,2024-07-14,2002-10-26,Não,Sim,Não,22,21 a 30
39636881,2025-04-17,1979-06-18,Não,Sim,Não,46,41 a 50
39279402,2024-02-19,1993-09-12,Não,Sim,Não,31,31 a 40
39187369,2024-01-23,1997-12-30,Não,Sim,Sim,27,21 a 30
39644500,2024-06-12,2006-02-21,Não,Sim,Não,19,<=20
39244927,2024-02-13,1989-08-09,Não,Sim,Não,35,31 a 40
61013344,2025-02-24,2000-10-11,Não,Sim,Não,24,21 a 30
39274407,2025-01-02,1963-03-28,Não,Sim,Não,62,>=51
39181233,2024-01-21,1993-08-10,Não,Sim,Não,31,31 a 40
40406765,2025-02-08,1985-03-17,Não,Sim,Não,40,31 a 40
40209222,2024-12-03,1969-02-09,Não,Sim,Sim,56,>=51
40363099,2025-01-22,2000-07-09,Não,Sim,Não,24,21 a 30
37466887,2025-01-12,1983-10-02,Não,Sim,Não,41,41 a 50
39305843,2024-02-27,1983-05-11,Não,Sim,Sim,42,41 a 50
40181009,2024-11-27,1990-12-29,Não,Sim,Não,34,31 a 40
39963672,2024-09-19,1996-02-09,Não,Sim,Não,29,21 a 30
40017721,2024-10-08,1970-11-26,Não,Sim,Não,54,>=51
39402757,2024-03-28,2003-09-29,Não,Sim,Não,21,21 a 30
40557797,2024-05-07,1993-11-20,Não,Sim,Não,31,31 a 40
40143280,2024-11-16,1975-12-12,Não,Sim,Sim,49,41 a 50
40384043,2025-01-30,1969-04-17,Não,Sim,Não,56,>=51
61019339,2025-02-27,1987-11-12,Não,Sim,Não,37,31 a 40
39679385,2024-06-23,2003-02-15,Não,Sim,Não,22,21 a 30
40609261,2025-03-18,1997-11-06,Não,Sim,Não,27,21 a 30
40403384,2025-03-25,1996-07-06,Não,Sim,Sim,28,21 a 30
40139242,2024-11-15,2002-05-30,Não,Sim,Não,23,21 a 30
39351941,2024-03-12,1970-06-11,Não,Sim,Não,55,>=51
40289622,2024-12-28,1992-01-09,Não,Sim,Não,33,31 a 40
36691115,2025-04-23,1980-07-06,Não,Sim,Não,44,41 a 50
40191291,2024-12-30,1996-11-28,Não,Sim,Não,28,21 a 30
39422392,2024-04-04,1964-10-27,Não,Sim,Não,60,>=51
39690634,2024-06-27,1984-02-25,Não,Sim,Sim,41,41 a 50
40430613,2025-02-15,1998-01-14,Não,Sim,Não,27,21 a 30
40172180,2024-11-26,2003-02-06,Não,Sim,Sim,22,21 a 30
40703084,2025-05-27,2000-10-06,Não,Sim,Não,24,21 a 30
39757678,2024-07-17,1998-05-09,Não,Sim,Sim,27,21 a 30
39377180,2024-03-20,1997-12-17,Não,Sim,Não,27,21 a 30
51009443,2025-01-02,1983-09-21,Não,Sim,Não,41,41 a 50
39395552,2024-03-26,1992-09-09,Não,Sim,Não,32,31 a 40
40317632,2025-01-07,2003-09-23,Não,Sim,Não,21,21 a 30
39402867,2024-03-29,1998-09-14,Não,Sim,Sim,26,21 a 30
38305347,2024-12-21,2000-04-20,Não,Sim,Não,25,21 a 30
40712002,2025-05-31,1966-09-06,Não,Sim,Não,58,>=51
40672036,2025-05-16,1961-08-16,Não,Sim,Não,63,>=51
39559859,2024-08-08,1996-07-20,Não,Sim,Não,28,21 a 30
61005275,2025-02-10,1967-10-09,Sim,Sim,Não,57,>=51
39116955,2024-01-03,1994-02-23,Não,Sim,Não,31,31 a 40
40445119,2025-02-20,1980-04-28,Não,Sim,Não,45,41 a 50
40259435,2024-12-18,1980-09-30,Não,Sim,Não,44,41 a 50
39979234,2024-09-24,1984-09-22,Não,Sim,Não,40,31 a 40
40128871,2024-11-12,1989-11-20,Não,Sim,Não,35,31 a 40
40266848,2024-12-21,1996-05-16,Não,Sim,Não,29,21 a 30
40052188,2025-03-17,1998-10-12,Não,Sim,Não,26,21 a 30
39420388,2024-04-03,1976-08-02,Não,Sim,Não,48,41 a 50
39702834,2024-07-01,1976-03-06,Não,Sim,Sim,49,41 a 50
37453553,2024-05-06,1991-02-18,Não,Sim,Sim,34,31 a 40
39953631,2024-09-17,1997-09-26,Não,Sim,Não,27,21 a 30
40360035,2025-01-21,1991-08-03,Não,Sim,Não,33,31 a 40
39942861,2024-09-12,1995-10-28,Não,Sim,Não,29,21 a 30
40388367,2025-01-31,1975-08-12,Não,Sim,Não,49,41 a 50
39903974,2024-08-31,1990-07-30,Não,Sim,Sim,34,31 a 40
39210890,2024-01-30,1998-12-23,Não,Sim,Não,26,21 a 30
39399117,2024-03-27,1983-11-01,Não,Sim,Não,41,41 a 50
39890589,2024-08-27,1978-12-21,Não,Sim,Sim,46,41 a 50
38136219,2024-06-18,2004-01-29,Não,Sim,Sim,21,21 a 30
39814932,2024-11-15,1979-08-30,Não,Sim,Não,45,41 a 50
40668398,2025-05-14,2001-05-28,Não,Sim,Não,24,21 a 30
39011816,2024-02-02,2005-10-27,Não,Sim,Não,19,<=20
38586431,2025-05-28,1984-07-07,Não,Sim,Não,40,31 a 40
39862545,2024-08-18,1983-12-10,Não,Sim,Não,41,41 a 50
39167233,2024-06-01,1962-09-20,Não,Sim,Não,62,>=51
39924517,2024-09-07,1994-11-24,Não,Sim,Não,30,21 a 30
38958816,2024-01-11,1980-03-11,Não,Sim,Não,45,41 a 50
39142594,2024-01-10,1997-04-26,Não,Sim,Não,28,21 a 30
38885240,2024-09-28,1988-03-29,Não,Sim,Não,37,31 a 40
39334060,2024-06-16,1987-03-12,Não,Sim,Não,38,31 a 40
39453311,2024-04-14,2004-10-28,Não,Sim,Não,20,<=20
39334128,2024-03-07,1990-01-05,Não,Sim,Não,35,31 a 40
40262854,2024-12-19,1996-01-08,Não,Sim,Sim,29,21 a 30
39337229,2024-03-08,1953-02-26,Não,Sim,Não,72,>=51
39301830,2024-02-26,1971-10-19,Não,Sim,Não,53,>=51
40401988,2025-02-05,1988-07-20,Não,Sim,Não,36,31 a 40
39213060,2024-01-30,1961-11-23,Não,Sim,Não,63,>=51
40296496,2024-12-30,1983-07-26,Não,Sim,Não,41,41 a 50
39453099,2024-04-13,2000-01-24,Não,Sim,Não,25,21 a 30
40323601,2025-01-08,1978-05-20,Não,Sim,Não,47,41 a 50
39987067,2024-09-28,1968-04-02,Não,Sim,Não,57,>=51
39544901,2024-05-13,1972-01-30,Não,Sim,Não,53,>=51
39245405,2024-02-09,1983-06-07,Não,Sim,Não,42,41 a 50
40291948,2024-12-28,1976-08-13,Não,Sim,Sim,48,41 a 50
36260463,2025-04-07,1988-10-15,Não,Sim,Não,36,31 a 40
38095156,2024-02-28,1995-05-16,Não,Sim,Não,30,21 a 30
40425138,2025-02-12,1999-12-08,Não,Sim,Não,25,21 a 30
40720208,2025-06-02,2005-01-10,Não,Sim,Não,20,<=20
40511297,2024-03-17,2000-11-06,Não,Sim,Não,24,21 a 30
39704480,2024-07-01,1997-10-17,Não,Sim,Não,27,21 a 30
40026338,2024-10-11,1989-04-12,Não,Sim,Não,36,31 a 40
39417815,2024-05-06,2002-09-20,Não,Sim,Não,22,21 a 30
39891625,2024-08-27,1965-02-26,Não,Sim,Sim,60,>=51
39965172,2024-09-20,1975-10-05,Não,Sim,Não,49,41 a 50
39883933,2024-08-25,1976-01-16,Não,Sim,Não,49,41 a 50
40540813,2024-04-14,1998-05-16,Não,Sim,Não,27,21 a 30
40000300,2024-10-04,1999-06-16,Não,Sim,Não,26,21 a 30
40639103,2025-03-28,1980-04-20,Não,Sim,Não,45,41 a 50
39695359,2024-06-29,1972-08-28,Não,Não,Sim,52,>=51
38501265,2024-01-25,1998-04-07,Não,Sim,Sim,27,21 a 30
39739753,2024-07-11,1997-09-04,Não,Sim,Não,27,21 a 30
40088334,2024-11-01,1988-04-25,Não,Sim,Não,37,31 a 40
39494542,2024-04-29,1981-01-13,Não,Sim,Não,44,41 a 50
40332278,2025-01-11,1993-09-16,Não,Sim,Não,31,31 a 40
40288722,2024-12-28,1998-12-27,Não,Sim,Sim,26,21 a 30
39405777,2024-03-29,1989-09-28,Não,Sim,Não,35,31 a 40
39209605,2024-05-13,2005-11-06,Não,Sim,Não,19,<=20
40152256,2025-04-09,2001-10-12,Não,Sim,Não,23,21 a 30
38406428,2024-11-19,1983-08-10,Não,Sim,Não,41,41 a 50
40075050,2024-11-02,2003-09-06,Não,Sim,Não,21,21 a 30
40602443,2025-03-14,2004-04-25,Não,Sim,Não,21,21 a 30
39239090,2024-02-07,1986-09-27,Não,Sim,Não,38,31 a 40
39726327,2024-07-07,1988-10-29,Não,Sim,Não,36,31 a 40
39881113,2024-11-04,1999-07-04,Não,Sim,Não,25,21 a 30
39965056,2024-09-20,1982-08-18,Não,Sim,Não,42,41 a 50
40118338,2024-11-10,1985-11-26,Não,Sim,Não,39,31 a 40
40200003,2024-12-01,1990-02-21,Não,Sim,Não,35,31 a 40
40414884,2025-02-09,2000-11-01,Não,Sim,Não,24,21 a 30
39661054,2024-06-17,1966-09-18,Não,Sim,Não,58,>=51
39407293,2024-03-30,2001-11-13,Não,Sim,Não,23,21 a 30
39765357,2024-07-19,1982-01-12,Não,Sim,Não,43,41 a 50
40036845,2024-10-18,2004-04-20,Não,Sim,Não,21,21 a 30
40296562,2024-12-30,1971-10-06,Não,Sim,Não,53,>=51
39768198,2024-07-20,1981-11-25,Não,Sim,Não,43,41 a 50
39685555,2024-06-25,1991-10-25,Não,Sim,Sim,33,31 a 40
40579460,2025-03-10,1995-05-04,Não,Sim,Não,30,21 a 30
39498010,2024-04-28,1951-11-14,Não,Sim,Não,73,>=51
39318938,2024-03-03,1964-08-22,Não,Sim,Sim,60,>=51
40168540,2024-12-21,1978-09-14,Não,Sim,Não,46,41 a 50
40223470,2024-12-07,1998-05-27,Não,Sim,Não,27,21 a 30
36173377,2025-04-04,1998-02-20,Não,Sim,Não,27,21 a 30
35175526,2025-05-04,1986-03-31,Não,Sim,Sim,39,31 a 40
36520194,2025-04-13,2007-03-21,Não,Sim,Não,18,<=20
39335382,2024-03-07,2002-05-06,Não,Sim,Não,23,21 a 30
40418183,2025-02-10,1996-03-07,Não,Sim,Não,29,21 a 30
39321576,2024-03-03,1982-06-05,Não,Sim,Não,43,41 a 50
40219183,2024-12-06,1965-05-21,Não,Sim,Não,60,>=51
39034989,2024-11-08,2010-03-22,Não,Sim,Não,15,<=20
39784471,2024-07-25,1983-01-27,Não,Sim,Não,42,41 a 50
61020667,2025-02-28,2001-03-12,Não,Sim,Sim,24,21 a 30
40434894,2025-03-24,1985-09-20,Não,Sim,Não,39,31 a 40
39464707,2024-06-10,1961-05-16,Não,Sim,Não,64,>=51
39919351,2024-09-05,1983-11-30,Não,Sim,Não,41,41 a 50
40226490,2024-12-08,1954-02-25,Não,Sim,Não,71,>=51
36653682,2025-04-22,1998-02-05,Não,Sim,Sim,27,21 a 30
40656142,2025-05-10,2004-12-02,Não,Sim,Não,20,<=20
39649688,2024-06-14,1963-04-13,Não,Sim,Não,62,>=51
39680601,2024-11-13,2000-04-06,Não,Sim,Não,25,21 a 30
39551055,2024-05-15,2001-10-19,Não,Sim,Não,23,21 a 30
40054890,2024-10-21,1999-04-27,Não,Sim,Sim,26,21 a 30
39349067,2024-03-11,1996-09-12,Não,Sim,Não,28,21 a 30
39166682,2024-01-17,2004-12-29,Não,Sim,Sim,20,<=20
40621884,2025-03-22,1994-08-11,Não,Sim,Não,30,21 a 30
40354772,2025-01-19,1972-04-26,Não,Sim,Não,53,>=51
40247612,2024-12-22,1969-11-12,Não,Sim,Não,55,>=51
36011826,2025-03-29,1976-01-14,Não,Sim,Sim,49,41 a 50
39769371,2024-07-20,1998-02-22,Não,Sim,Não,27,21 a 30
39441892,2024-04-10,2002-04-13,Não,Sim,Não,23,21 a 30
40467689,2025-03-01,1965-10-21,Não,Sim,Não,59,>=51
39546359,2024-05-15,1965-08-06,Não,Sim,Não,59,>=51
36589157,2025-04-23,1996-10-17,Não,Sim,Não,28,21 a 30
40255840,2024-12-18,1978-10-17,Não,Sim,Não,46,41 a 50
